pos,White,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican
20330.0,0.8431951207515617,0.004377551522305839,0.03688947912055482,0.05784270326102996,0.02223205941665437,0.017461020117062614,0.012985096650435296,0.005016969160395455
20340.0,0.8432722088392901,0.004375399439555577,0.03687134359176048,0.057814266751880436,0.02222112973796765,0.017452435966766627,0.01297871294429969,0.005014502728479426
20350.0,0.843349221168493,0.004373249471770429,0.03685322588570586,0.057785858188786794,0.022210210800452067,0.01744386025256744,0.012972335511768464,0.005012038720455997
20360.0,0.8434261578507932,0.004371101615834193,0.03683512597613084,0.057757477530573156,0.022199302588281518,0.017435292962035262,0.012965964343598054,0.005009577132753794
20370.0,0.8435030189975946,0.004368955868636787,0.03681704383682686,0.05772912473614452,0.02218840508566099,0.017426734082764715,0.012959599430563056,0.005007117961808453
20380.0,0.8435798047200824,0.004366812227074236,0.03679897944163682,0.057700799764486534,0.022177518276826454,0.01741818360237476,0.01295324076345616,0.005004661204062608
20390.0,0.8436565151292237,0.004364670688048649,0.036780932764454904,0.057672502574665295,0.022166642146044822,0.017409641508508655,0.012946888333088127,0.005002206855965867
20400.0,0.8437331503357679,0.004362531248468212,0.03676290377922651,0.057644233125827164,0.022155776677613842,0.01740110778883388,0.012940542130287731,0.004999754913974805
20410.0,0.8438097104502474,0.00436039390524717,0.03674489245994807,0.05761599137719857,0.022144921855862035,0.017392582431042084,0.01293420214590172,0.004997305374552937
20420.0,0.8438861955829783,0.0043582586553058125,0.03672689878066696,0.05758777728808579,0.022134077665148622,0.017384065422849027,0.01292786837079477,0.004994858234170707
20430.0,0.8439626058440605,0.004356125495570457,0.036708922715481374,0.057559590817874796,0.022123244089863443,0.01737555675199452,0.012921540795849444,0.004992413489305467
20440.0,0.8440389413433785,0.004353994422973436,0.03669096423854019,0.05753143192603102,0.022112421114426888,0.017367056406242354,0.012915219411966147,0.004989971136441466
20450.0,0.8441152021906019,0.004351865434453083,0.03667302332404283,0.05750330057209917,0.022101608723289815,0.017358564373380275,0.012908904210063077,0.004987531172069825
20460.0,0.8441913884951859,0.0043497385269537165,0.03665509994623919,0.057475196715703045,0.02209080690093348,0.017350080641219883,0.012902595181076193,0.00498509359268853
20470.0,0.844267500366372,0.004347613697425626,0.03663719407942944,0.05744712031654536,0.022080015631869475,0.017341605197596602,0.012896292315959162,0.0049826583948024035
20480.0,0.8443435379131878,0.004345490942825057,0.03661930569796397,0.0574190713344075,0.02206923490063962,0.01733313803036961,0.012889995605683316,0.004980225574923099
20490.0,0.8444195012444488,0.004343370260114197,0.03660143477624323,0.05739104972914938,0.02205846469181592,0.017324679127421794,0.012883705041237616,0.004977795129569079
20500.0,0.8444953904687577,0.004341251646261158,0.03658358128871762,0.05736305546070923,0.02204770499000049,0.017316228476659676,0.012877420613628603,0.004975367055265596
20510.0,0.8445712056945054,0.004339135098239969,0.036565745209887375,0.05733508848910341,0.022036955779825458,0.01730778606601336,0.012871142313880356,0.004972941348544683
20520.0,0.8446469470298719,0.004337020613030554,0.03654792651430242,0.0573071487744262,0.022026217045952926,0.01729935188343648,0.012864870133034452,0.004970518005945129
20530.0,0.8447226145828259,0.004334908187618723,0.03653012517656227,0.057279236276849645,0.02201548877307486,0.017290925916906143,0.01285860406214992,0.0049680970240124685
20540.0,0.8447982084611265,0.004332797818996154,0.0365123411713159,0.057251350956623336,0.022004770945913053,0.017282508154422862,0.012852344092303198,0.004965678399298963
